parcel_id,gt_mask_ct,pred_mask_ct,mean_iou,p_50,r_50,p_70,r_70,p_90,r_90
1061.0,12.0,12.0,0.54,0.67,0.67,0.5,0.5,0.08,0.08
1062.0,18.0,16.0,0.57,0.62,0.56,0.62,0.56,0.44,0.39
1063.0,25.0,25.0,0.54,0.68,0.68,0.56,0.56,0.12,0.12
1064.0,27.0,13.0,0.44,0.54,0.26,0.46,0.22,0.15,0.07
1065.0,15.0,14.0,0.51,0.57,0.53,0.5,0.47,0.29,0.27
1066.0,20.0,13.0,0.36,0.38,0.25,0.38,0.25,0.08,0.05
1067.0,25.0,13.0,0.55,0.62,0.32,0.62,0.32,0.23,0.12
1068.0,28.0,21.0,0.47,0.57,0.43,0.52,0.39,0.14,0.11
1069.0,12.0,13.0,0.53,0.62,0.67,0.54,0.58,0.15,0.17
1070.0,24.0,18.0,0.65,0.72,0.54,0.5,0.38,0.22,0.17
1071.0,15.0,13.0,0.48,0.62,0.53,0.46,0.4,0.08,0.07
1072.0,19.0,20.0,0.5,0.55,0.58,0.5,0.53,0.25,0.26
1073.0,14.0,21.0,0.6,0.48,0.71,0.43,0.64,0.24,0.36
1074.0,20.0,18.0,0.69,0.72,0.65,0.61,0.55,0.33,0.3
1075.0,14.0,14.0,0.56,0.64,0.64,0.57,0.57,0.29,0.29
1076.0,1.0,2.0,0.97,0.5,1.0,0.5,1.0,0.5,1.0
1077.0,7.0,2.0,0.83,1.0,0.29,1.0,0.29,0.0,0.0
1078.0,13.0,12.0,0.5,0.5,0.46,0.5,0.46,0.25,0.23
1079.0,21.0,23.0,0.53,0.57,0.62,0.43,0.48,0.13,0.14
1080.0,21.0,20.0,0.42,0.5,0.48,0.35,0.33,0.05,0.05
1081.0,31.0,21.0,0.63,0.71,0.48,0.62,0.42,0.33,0.23
1082.0,26.0,15.0,0.22,0.13,0.08,0.0,0.0,0.0,0.0
1083.0,25.0,8.0,0.78,1.0,0.32,0.88,0.28,0.0,0.0
1084.0,28.0,13.0,0.64,0.77,0.36,0.46,0.21,0.08,0.04
1085.0,38.0,23.0,0.47,0.57,0.34,0.35,0.21,0.0,0.0
1086.0,38.0,24.0,0.66,0.75,0.47,0.71,0.45,0.25,0.16
1087.0,26.0,19.0,0.64,0.74,0.54,0.63,0.46,0.26,0.19
1088.0,27.0,15.0,0.67,0.73,0.41,0.67,0.37,0.4,0.22
1089.0,25.0,20.0,0.69,0.75,0.6,0.6,0.48,0.15,0.12
1090.0,21.0,19.0,0.7,0.84,0.76,0.68,0.62,0.16,0.14
1091.0,13.0,13.0,0.55,0.62,0.62,0.54,0.54,0.31,0.31
1092.0,1.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093.0,10.0,10.0,0.35,0.4,0.4,0.4,0.4,0.0,0.0
1094.0,8.0,8.0,0.54,0.62,0.62,0.5,0.5,0.38,0.38
1095.0,21.0,18.0,0.58,0.67,0.57,0.56,0.48,0.22,0.19
1096.0,21.0,20.0,0.44,0.5,0.48,0.45,0.43,0.25,0.24
1097.0,14.0,12.0,0.56,0.67,0.57,0.58,0.5,0.25,0.21
1098.0,23.0,22.0,0.59,0.68,0.65,0.59,0.57,0.14,0.13
1099.0,13.0,9.0,0.31,0.33,0.23,0.33,0.23,0.0,0.0
1100.0,16.0,15.0,0.62,0.73,0.69,0.67,0.62,0.2,0.19
1101.0,5.0,9.0,0.43,0.22,0.4,0.22,0.4,0.11,0.2
1102.0,14.0,15.0,0.39,0.4,0.43,0.33,0.36,0.2,0.21
1103.0,26.0,21.0,0.44,0.43,0.35,0.33,0.27,0.14,0.12
1104.0,25.0,17.0,0.54,0.65,0.44,0.53,0.36,0.24,0.16
1105.0,11.0,10.0,0.31,0.3,0.27,0.2,0.18,0.1,0.09
1106.0,11.0,13.0,0.54,0.54,0.64,0.46,0.55,0.15,0.18
1107.0,17.0,12.0,0.75,0.83,0.59,0.75,0.53,0.25,0.18
1108.0,33.0,13.0,0.46,0.46,0.18,0.46,0.18,0.15,0.06
1109.0,21.0,20.0,0.6,0.7,0.67,0.6,0.57,0.25,0.24
1110.0,25.0,24.0,0.5,0.54,0.52,0.5,0.48,0.17,0.16
1111.0,18.0,19.0,0.62,0.68,0.72,0.53,0.56,0.21,0.22
1112.0,9.0,13.0,0.91,0.69,1.0,0.69,1.0,0.46,0.67
1113.0,16.0,17.0,0.51,0.53,0.56,0.47,0.5,0.41,0.44
1114.0,14.0,18.0,0.58,0.44,0.57,0.44,0.57,0.11,0.14
1115.0,19.0,12.0,0.4,0.42,0.26,0.42,0.26,0.17,0.11
1116.0,20.0,14.0,0.26,0.29,0.2,0.21,0.15,0.07,0.05
1117.0,25.0,22.0,0.64,0.73,0.64,0.64,0.56,0.23,0.2
1118.0,3.0,14.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
1119.0,22.0,19.0,0.5,0.53,0.45,0.37,0.32,0.05,0.05
1120.0,27.0,18.0,0.49,0.61,0.41,0.39,0.26,0.0,0.0
1121.0,22.0,12.0,0.47,0.5,0.27,0.42,0.23,0.0,0.0
1122.0,23.0,5.0,0.58,0.6,0.13,0.4,0.09,0.4,0.09
1123.0,29.0,23.0,0.58,0.7,0.55,0.65,0.52,0.04,0.03
1124.0,17.0,13.0,0.5,0.62,0.47,0.46,0.35,0.0,0.0
1125.0,21.0,21.0,0.58,0.71,0.71,0.52,0.52,0.1,0.1
1126.0,25.0,20.0,0.55,0.65,0.52,0.55,0.44,0.05,0.04
1127.0,17.0,23.0,0.69,0.57,0.76,0.52,0.71,0.26,0.35
1128.0,5.0,11.0,0.48,0.27,0.6,0.18,0.4,0.09,0.2
1129.0,1.0,448.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
1130.0,5.0,6.0,0.49,0.5,0.6,0.33,0.4,0.17,0.2
1131.0,4.0,4.0,0.21,0.25,0.25,0.25,0.25,0.0,0.0
1132.0,13.0,11.0,0.59,0.64,0.54,0.64,0.54,0.27,0.23
1133.0,23.0,13.0,0.6,0.62,0.35,0.46,0.26,0.08,0.04
1134.0,15.0,15.0,0.43,0.47,0.47,0.33,0.33,0.07,0.07
1135.0,26.0,19.0,0.64,0.79,0.58,0.53,0.38,0.05,0.04
1136.0,31.0,19.0,0.74,0.79,0.48,0.74,0.45,0.21,0.13
1137.0,26.0,18.0,0.68,0.72,0.5,0.72,0.5,0.22,0.15
1138.0,16.0,12.0,0.45,0.5,0.38,0.25,0.19,0.25,0.19
1139.0,28.0,14.0,0.55,0.64,0.32,0.43,0.21,0.21,0.11
1140.0,10.0,16.0,0.71,0.44,0.7,0.44,0.7,0.25,0.4
1141.0,8.0,9.0,0.47,0.44,0.5,0.44,0.5,0.22,0.25
1142.0,9.0,6.0,0.72,0.83,0.56,0.83,0.56,0.17,0.11
1143.0,11.0,16.0,0.68,0.56,0.82,0.5,0.73,0.06,0.09
1144.0,26.0,19.0,0.58,0.74,0.54,0.63,0.46,0.11,0.08
1145.0,28.0,15.0,0.54,0.6,0.32,0.53,0.29,0.07,0.04
1146.0,16.0,10.0,0.38,0.4,0.25,0.4,0.25,0.0,0.0
1147.0,22.0,20.0,0.59,0.65,0.59,0.6,0.55,0.3,0.27
1148.0,17.0,19.0,0.52,0.53,0.59,0.42,0.47,0.11,0.12
1149.0,9.0,21.0,0.62,0.29,0.67,0.24,0.56,0.0,0.0
1150.0,8.0,8.0,0.43,0.5,0.5,0.5,0.5,0.12,0.12
1151.0,15.0,16.0,0.34,0.38,0.4,0.25,0.27,0.06,0.07
1152.0,17.0,20.0,0.64,0.55,0.65,0.55,0.65,0.3,0.35
1153.0,26.0,24.0,0.51,0.62,0.58,0.5,0.46,0.17,0.15
1154.0,1.0,20.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
1155.0,9.0,10.0,0.62,0.6,0.67,0.6,0.67,0.1,0.11
1156.0,15.0,18.0,0.49,0.5,0.6,0.33,0.4,0.0,0.0
1157.0,25.0,25.0,0.49,0.64,0.64,0.44,0.44,0.0,0.0
1158.0,21.0,8.0,0.69,0.88,0.33,0.62,0.24,0.12,0.05
1159.0,30.0,5.0,0.53,0.6,0.1,0.4,0.07,0.2,0.03
1160.0,51.0,7.0,0.65,0.71,0.1,0.71,0.1,0.14,0.02
1161.0,26.0,17.0,0.5,0.53,0.35,0.53,0.35,0.06,0.04
1162.0,27.0,22.0,0.49,0.59,0.48,0.5,0.41,0.18,0.15
1163.0,18.0,11.0,0.5,0.55,0.33,0.45,0.28,0.18,0.11
1164.0,13.0,14.0,0.84,0.93,1.0,0.79,0.85,0.43,0.46
1165.0,14.0,11.0,0.61,0.73,0.57,0.64,0.5,0.18,0.14
1166.0,2.0,448.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
1167.0,4.0,3.0,0.79,1.0,0.75,0.67,0.5,0.33,0.25
1168.0,23.0,13.0,0.65,0.69,0.39,0.69,0.39,0.46,0.26
1169.0,21.0,20.0,0.6,0.7,0.67,0.7,0.67,0.3,0.29
1170.0,10.0,3.0,0.76,1.0,0.3,0.67,0.2,0.33,0.1
1171.0,19.0,15.0,0.57,0.6,0.47,0.6,0.47,0.13,0.11
1172.0,20.0,16.0,0.29,0.25,0.2,0.25,0.2,0.19,0.15
1173.0,12.0,15.0,0.5,0.47,0.58,0.33,0.42,0.07,0.08
1174.0,24.0,19.0,0.47,0.53,0.42,0.37,0.29,0.16,0.12
1175.0,15.0,11.0,0.45,0.45,0.33,0.45,0.33,0.09,0.07
1176.0,20.0,13.0,0.75,0.85,0.55,0.85,0.55,0.31,0.2
1177.0,15.0,14.0,0.55,0.64,0.6,0.57,0.53,0.21,0.2
1178.0,25.0,19.0,0.48,0.63,0.48,0.42,0.32,0.0,0.0
1179.0,32.0,27.0,0.6,0.74,0.62,0.56,0.47,0.33,0.28
1180.0,34.0,37.0,0.68,0.73,0.79,0.62,0.68,0.24,0.26
1181.0,29.0,14.0,0.45,0.57,0.28,0.43,0.21,0.07,0.03
1182.0,31.0,22.0,0.64,0.73,0.52,0.59,0.42,0.18,0.13
1183.0,27.0,26.0,0.53,0.62,0.59,0.42,0.41,0.19,0.19
1184.0,16.0,17.0,0.52,0.65,0.69,0.35,0.38,0.12,0.12
1185.0,18.0,18.0,0.51,0.56,0.56,0.44,0.44,0.11,0.11
1186.0,13.0,12.0,0.43,0.5,0.46,0.5,0.46,0.25,0.23
1187.0,14.0,8.0,0.64,0.75,0.43,0.62,0.36,0.25,0.14
1188.0,9.0,5.0,0.31,0.4,0.22,0.2,0.11,0.0,0.0
1190.0,8.0,5.0,0.45,0.6,0.38,0.4,0.25,0.0,0.0
1191.0,17.0,12.0,0.47,0.58,0.41,0.42,0.29,0.08,0.06
1192.0,20.0,16.0,0.49,0.5,0.4,0.44,0.35,0.25,0.2
1193.0,32.0,35.0,0.59,0.6,0.66,0.57,0.62,0.06,0.06
1194.0,53.0,16.0,0.4,0.44,0.13,0.38,0.11,0.06,0.02
1195.0,42.0,15.0,0.63,0.73,0.26,0.67,0.24,0.07,0.02
1196.0,19.0,20.0,0.48,0.55,0.58,0.35,0.37,0.2,0.21
1197.0,18.0,16.0,0.7,0.81,0.72,0.81,0.72,0.25,0.22
1198.0,16.0,18.0,0.62,0.61,0.69,0.61,0.69,0.22,0.25
1199.0,24.0,27.0,0.7,0.78,0.88,0.63,0.71,0.3,0.33
1200.0,19.0,21.0,0.58,0.67,0.74,0.48,0.53,0.19,0.21
1201.0,12.0,9.0,0.9,1.0,0.75,1.0,0.75,0.67,0.5
1202.0,10.0,6.0,0.73,0.83,0.5,0.67,0.4,0.0,0.0
1203.0,6.0,2.0,0.54,0.5,0.17,0.0,0.0,0.0,0.0
1204.0,11.0,10.0,0.41,0.5,0.45,0.3,0.27,0.1,0.09
1205.0,13.0,9.0,0.5,0.56,0.38,0.56,0.38,0.22,0.15
1206.0,5.0,7.0,0.93,0.71,1.0,0.71,1.0,0.43,0.6
1207.0,18.0,14.0,0.71,0.86,0.67,0.79,0.61,0.14,0.11
1208.0,23.0,16.0,0.65,0.75,0.52,0.69,0.48,0.25,0.17
1209.0,20.0,16.0,0.53,0.62,0.5,0.44,0.35,0.25,0.2
1210.0,19.0,12.0,0.61,0.67,0.42,0.58,0.37,0.25,0.16
1211.0,16.0,13.0,0.62,0.69,0.56,0.62,0.5,0.23,0.19
1212.0,22.0,18.0,0.56,0.61,0.5,0.56,0.45,0.17,0.14
1213.0,19.0,17.0,0.48,0.47,0.42,0.41,0.37,0.35,0.32
1214.0,15.0,9.0,0.4,0.44,0.27,0.44,0.27,0.0,0.0
1215.0,18.0,13.0,0.53,0.62,0.44,0.46,0.33,0.23,0.17
1216.0,22.0,11.0,0.69,0.73,0.36,0.64,0.32,0.27,0.14
1217.0,23.0,25.0,0.37,0.36,0.39,0.36,0.39,0.2,0.22
1218.0,16.0,12.0,0.67,0.83,0.62,0.58,0.44,0.08,0.06
1219.0,16.0,13.0,0.62,0.77,0.62,0.69,0.56,0.0,0.0
1220.0,12.0,8.0,0.57,0.62,0.42,0.5,0.33,0.25,0.17
1221.0,8.0,16.0,0.51,0.25,0.5,0.25,0.5,0.12,0.25
1222.0,11.0,12.0,0.43,0.5,0.55,0.33,0.36,0.08,0.09
1223.0,21.0,17.0,0.63,0.76,0.62,0.47,0.38,0.35,0.29
1224.0,15.0,11.0,0.36,0.36,0.27,0.18,0.13,0.09,0.07
1225.0,22.0,12.0,0.47,0.58,0.32,0.42,0.23,0.08,0.05
1226.0,18.0,16.0,0.46,0.56,0.5,0.38,0.33,0.19,0.17
1227.0,13.0,14.0,0.54,0.57,0.62,0.5,0.54,0.21,0.23
1228.0,23.0,18.0,0.61,0.72,0.57,0.61,0.48,0.28,0.22
1229.0,26.0,23.0,0.72,0.91,0.81,0.83,0.73,0.13,0.12
1230.0,36.0,10.0,0.5,0.6,0.17,0.6,0.17,0.1,0.03
1231.0,29.0,24.0,0.39,0.42,0.34,0.29,0.24,0.08,0.07
1232.0,27.0,10.0,0.66,0.8,0.3,0.8,0.3,0.0,0.0
1233.0,20.0,13.0,0.65,0.77,0.5,0.77,0.5,0.08,0.05
1234.0,22.0,14.0,0.53,0.64,0.41,0.5,0.32,0.21,0.14
1235.0,17.0,9.0,0.65,0.78,0.41,0.67,0.35,0.22,0.12
1236.0,39.0,20.0,0.64,0.65,0.33,0.65,0.33,0.25,0.13
1237.0,13.0,5.0,0.75,0.8,0.31,0.6,0.23,0.2,0.08
1238.0,13.0,11.0,0.68,0.82,0.69,0.73,0.62,0.27,0.23
1239.0,10.0,11.0,0.65,0.64,0.7,0.55,0.6,0.36,0.4
1240.0,6.0,9.0,0.76,0.56,0.83,0.56,0.83,0.33,0.5
1241.0,28.0,20.0,0.44,0.45,0.32,0.35,0.25,0.05,0.04
1242.0,17.0,14.0,0.51,0.57,0.47,0.5,0.41,0.21,0.18
1243.0,37.0,25.0,0.53,0.64,0.43,0.48,0.32,0.12,0.08
1244.0,14.0,16.0,0.55,0.56,0.64,0.44,0.5,0.19,0.21
1245.0,4.0,8.0,0.86,0.5,1.0,0.5,1.0,0.12,0.25
1246.0,16.0,17.0,0.64,0.71,0.75,0.53,0.56,0.24,0.25
1247.0,16.0,21.0,0.58,0.48,0.62,0.43,0.56,0.1,0.12
1248.0,9.0,7.0,0.43,0.43,0.33,0.43,0.33,0.43,0.33
1249.0,2.0,3.0,0.45,0.33,0.5,0.33,0.5,0.33,0.5
1250.0,1.0,448.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1251.0,8.0,3.0,0.79,1.0,0.38,0.67,0.25,0.33,0.12
1252.0,13.0,7.0,0.23,0.29,0.15,0.14,0.08,0.14,0.08
1253.0,18.0,14.0,0.64,0.71,0.56,0.64,0.5,0.36,0.28
1254.0,6.0,4.0,0.47,0.5,0.33,0.5,0.33,0.25,0.17
1255.0,12.0,9.0,0.71,0.78,0.58,0.78,0.58,0.67,0.5
1257.0,16.0,16.0,0.53,0.69,0.69,0.44,0.44,0.12,0.12
1258.0,21.0,20.0,0.71,0.8,0.76,0.8,0.76,0.2,0.19
1259.0,14.0,21.0,0.68,0.52,0.79,0.43,0.64,0.19,0.29
1260.0,19.0,22.0,0.69,0.73,0.84,0.64,0.74,0.14,0.16
1261.0,19.0,23.0,0.71,0.7,0.84,0.65,0.79,0.13,0.16
1262.0,40.0,26.0,0.56,0.62,0.4,0.5,0.33,0.0,0.0
1263.0,46.0,10.0,0.7,0.8,0.17,0.7,0.15,0.1,0.02
1264.0,27.0,26.0,0.62,0.73,0.7,0.62,0.59,0.08,0.07
1265.0,26.0,13.0,0.49,0.46,0.23,0.46,0.23,0.15,0.08
1266.0,19.0,17.0,0.51,0.53,0.47,0.47,0.42,0.24,0.21
1267.0,26.0,22.0,0.64,0.73,0.62,0.68,0.58,0.23,0.19
1268.0,19.0,18.0,0.56,0.61,0.58,0.61,0.58,0.28,0.26
1269.0,24.0,21.0,0.68,0.76,0.67,0.67,0.58,0.19,0.17
1270.0,10.0,12.0,0.54,0.5,0.6,0.42,0.5,0.17,0.2
1271.0,11.0,9.0,0.63,0.67,0.55,0.56,0.45,0.56,0.45
1272.0,16.0,16.0,0.38,0.38,0.38,0.38,0.38,0.25,0.25
1273.0,14.0,13.0,0.56,0.62,0.57,0.54,0.5,0.23,0.21
1274.0,17.0,13.0,0.56,0.69,0.53,0.54,0.41,0.15,0.12
1275.0,20.0,15.0,0.72,0.8,0.6,0.8,0.6,0.2,0.15
1276.0,19.0,18.0,0.6,0.72,0.68,0.56,0.53,0.39,0.37
1277.0,34.0,24.0,0.52,0.58,0.41,0.54,0.38,0.12,0.09
1278.0,14.0,15.0,0.38,0.4,0.43,0.4,0.43,0.0,0.0
1279.0,5.0,7.0,0.29,0.29,0.4,0.14,0.2,0.0,0.0
1280.0,10.0,8.0,0.46,0.5,0.4,0.5,0.4,0.25,0.2
1281.0,5.0,7.0,0.82,0.71,1.0,0.57,0.8,0.14,0.2
1282.0,3.0,4.0,0.57,0.5,0.67,0.5,0.67,0.25,0.33
1283.0,12.0,10.0,0.62,0.7,0.58,0.6,0.5,0.6,0.5
1284.0,7.0,12.0,0.84,0.5,0.86,0.5,0.86,0.42,0.71
1285.0,8.0,18.0,0.76,0.39,0.88,0.39,0.88,0.22,0.5
1286.0,19.0,22.0,0.81,0.82,0.95,0.77,0.89,0.36,0.42
1287.0,8.0,10.0,0.54,0.5,0.62,0.3,0.38,0.1,0.12
1288.0,11.0,13.0,0.61,0.62,0.73,0.62,0.73,0.08,0.09
1289.0,16.0,16.0,0.62,0.75,0.75,0.56,0.56,0.44,0.44
1290.0,21.0,16.0,0.64,0.62,0.48,0.62,0.48,0.31,0.24
1291.0,2.0,2.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0
1292.0,13.0,16.0,0.54,0.5,0.62,0.44,0.54,0.25,0.31
1293.0,20.0,19.0,0.64,0.68,0.65,0.58,0.55,0.42,0.4
1294.0,16.0,23.0,0.65,0.52,0.75,0.39,0.56,0.17,0.25
1295.0,23.0,18.0,0.46,0.5,0.39,0.44,0.35,0.28,0.22
1296.0,26.0,21.0,0.57,0.67,0.54,0.52,0.42,0.14,0.12
1297.0,29.0,23.0,0.6,0.78,0.62,0.48,0.38,0.0,0.0
1298.0,26.0,4.0,0.72,1.0,0.15,0.5,0.08,0.0,0.0
1299.0,32.0,17.0,0.65,0.76,0.41,0.71,0.38,0.12,0.06
1300.0,16.0,20.0,0.39,0.35,0.44,0.15,0.19,0.0,0.0
1301.0,13.0,9.0,0.53,0.56,0.38,0.44,0.31,0.33,0.23
1302.0,15.0,12.0,0.55,0.58,0.47,0.42,0.33,0.25,0.2
1303.0,13.0,13.0,0.3,0.23,0.23,0.08,0.08,0.08,0.08
1304.0,20.0,20.0,0.65,0.75,0.75,0.65,0.65,0.4,0.4
1305.0,21.0,25.0,0.74,0.72,0.86,0.68,0.81,0.16,0.19
1306.0,13.0,13.0,0.65,0.77,0.77,0.69,0.69,0.31,0.31
1307.0,1.0,448.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
1308.0,13.0,3.0,0.63,0.67,0.15,0.67,0.15,0.33,0.08
1309.0,9.0,5.0,0.75,0.8,0.44,0.8,0.44,0.2,0.11
1310.0,10.0,15.0,0.69,0.53,0.8,0.33,0.5,0.2,0.3
1311.0,13.0,19.0,0.58,0.47,0.69,0.32,0.46,0.11,0.15
1312.0,36.0,27.0,0.72,0.85,0.64,0.74,0.56,0.19,0.14
1313.0,20.0,16.0,0.59,0.69,0.55,0.56,0.45,0.25,0.2
1314.0,27.0,12.0,0.6,0.75,0.33,0.58,0.26,0.08,0.04
1315.0,18.0,17.0,0.61,0.71,0.67,0.71,0.67,0.24,0.22
1316.0,13.0,13.0,0.62,0.62,0.62,0.62,0.62,0.31,0.31
1317.0,4.0,448.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
1318.0,19.0,13.0,0.65,0.69,0.47,0.62,0.42,0.38,0.26
1319.0,14.0,15.0,0.72,0.8,0.86,0.67,0.71,0.33,0.36
1320.0,15.0,14.0,0.6,0.64,0.6,0.57,0.53,0.5,0.47
1321.0,30.0,16.0,0.7,0.81,0.43,0.62,0.33,0.38,0.2
1322.0,27.0,17.0,0.63,0.76,0.48,0.76,0.48,0.18,0.11
1323.0,43.0,27.0,0.41,0.48,0.3,0.26,0.16,0.15,0.09
1324.0,26.0,19.0,0.56,0.63,0.46,0.58,0.42,0.26,0.19
1325.0,35.0,30.0,0.57,0.63,0.54,0.47,0.4,0.07,0.06
1326.0,16.0,19.0,0.68,0.68,0.81,0.58,0.69,0.32,0.38
1327.0,25.0,24.0,0.73,0.83,0.8,0.79,0.76,0.46,0.44
1328.0,17.0,19.0,0.65,0.68,0.76,0.63,0.71,0.21,0.24
1329.0,25.0,27.0,0.63,0.67,0.72,0.59,0.64,0.07,0.08
1330.0,27.0,15.0,0.4,0.47,0.26,0.2,0.11,0.0,0.0
1331.0,23.0,19.0,0.54,0.63,0.52,0.47,0.39,0.05,0.04
1332.0,27.0,20.0,0.57,0.6,0.44,0.5,0.37,0.2,0.15
1333.0,22.0,17.0,0.63,0.76,0.59,0.65,0.5,0.24,0.18
1334.0,36.0,15.0,0.68,0.8,0.33,0.8,0.33,0.2,0.08
1335.0,27.0,12.0,0.57,0.75,0.33,0.5,0.22,0.08,0.04
1336.0,25.0,6.0,0.45,0.67,0.16,0.33,0.08,0.0,0.0
1337.0,11.0,6.0,0.52,0.5,0.27,0.5,0.27,0.5,0.27
1338.0,17.0,13.0,0.64,0.77,0.59,0.69,0.53,0.15,0.12
1339.0,21.0,24.0,0.51,0.54,0.62,0.42,0.48,0.04,0.05
1340.0,19.0,22.0,0.49,0.45,0.53,0.36,0.42,0.09,0.11
1341.0,12.0,17.0,0.75,0.59,0.83,0.53,0.75,0.29,0.42
1342.0,7.0,8.0,0.76,0.75,0.86,0.75,0.86,0.25,0.29
1343.0,14.0,17.0,0.54,0.53,0.64,0.47,0.57,0.18,0.21
1344.0,19.0,15.0,0.58,0.67,0.53,0.53,0.42,0.07,0.05
1345.0,17.0,15.0,0.52,0.6,0.53,0.6,0.53,0.13,0.12
1346.0,8.0,11.0,0.61,0.55,0.75,0.45,0.62,0.18,0.25
1347.0,4.0,6.0,0.45,0.33,0.5,0.33,0.5,0.0,0.0
1348.0,17.0,10.0,0.6,0.7,0.41,0.5,0.29,0.1,0.06
1349.0,25.0,23.0,0.56,0.65,0.6,0.61,0.56,0.17,0.16
1350.0,29.0,21.0,0.62,0.67,0.48,0.62,0.45,0.19,0.14
1351.0,34.0,16.0,0.61,0.75,0.35,0.56,0.26,0.06,0.03
1352.0,30.0,25.0,0.5,0.64,0.53,0.36,0.3,0.08,0.07
1353.0,14.0,13.0,0.75,0.85,0.79,0.85,0.79,0.38,0.36
1354.0,19.0,22.0,0.79,0.77,0.89,0.77,0.89,0.36,0.42
1355.0,23.0,18.0,0.52,0.61,0.48,0.44,0.35,0.17,0.13
1356.0,47.0,24.0,0.64,0.83,0.43,0.58,0.3,0.12,0.06
1357.0,39.0,24.0,0.79,0.96,0.59,0.88,0.54,0.21,0.13
1358.0,40.0,23.0,0.61,0.7,0.4,0.65,0.38,0.22,0.12
1359.0,41.0,25.0,0.51,0.56,0.34,0.36,0.22,0.08,0.05
1360.0,44.0,29.0,0.72,0.79,0.52,0.72,0.48,0.24,0.16
1361.0,11.0,13.0,0.32,0.31,0.36,0.23,0.27,0.0,0.0
1362.0,22.0,14.0,0.74,0.86,0.55,0.79,0.5,0.29,0.18
1363.0,28.0,24.0,0.59,0.71,0.61,0.5,0.43,0.17,0.14
1364.0,32.0,27.0,0.57,0.67,0.56,0.48,0.41,0.11,0.09
1365.0,24.0,24.0,0.55,0.71,0.71,0.46,0.46,0.12,0.12
1366.0,13.0,12.0,0.42,0.5,0.46,0.33,0.31,0.08,0.08
1367.0,18.0,17.0,0.48,0.59,0.56,0.47,0.44,0.06,0.06
1368.0,8.0,10.0,0.58,0.5,0.62,0.5,0.62,0.2,0.25
1369.0,21.0,13.0,0.53,0.62,0.38,0.54,0.33,0.0,0.0
1370.0,23.0,20.0,0.62,0.65,0.57,0.6,0.52,0.25,0.22
1371.0,30.0,13.0,0.6,0.62,0.27,0.54,0.23,0.15,0.07
1372.0,25.0,22.0,0.53,0.68,0.6,0.32,0.28,0.09,0.08
1373.0,16.0,2.0,0.45,0.5,0.06,0.5,0.06,0.5,0.06
1374.0,24.0,12.0,0.65,0.75,0.38,0.75,0.38,0.08,0.04
1375.0,17.0,20.0,0.64,0.7,0.82,0.4,0.47,0.25,0.29
1376.0,26.0,27.0,0.36,0.37,0.38,0.3,0.31,0.0,0.0
1377.0,11.0,16.0,0.65,0.56,0.82,0.44,0.64,0.19,0.27
1378.0,25.0,27.0,0.38,0.44,0.48,0.3,0.32,0.0,0.0
1379.0,14.0,19.0,0.63,0.53,0.71,0.53,0.71,0.21,0.29
1380.0,17.0,16.0,0.39,0.44,0.41,0.38,0.35,0.19,0.18
1381.0,11.0,10.0,0.35,0.4,0.36,0.3,0.27,0.1,0.09
1382.0,16.0,9.0,0.74,0.89,0.5,0.78,0.44,0.33,0.19
1383.0,7.0,2.0,0.82,1.0,0.29,1.0,0.29,0.0,0.0
1384.0,9.0,7.0,0.68,0.71,0.56,0.71,0.56,0.43,0.33
1385.0,11.0,7.0,0.66,0.71,0.45,0.57,0.36,0.57,0.36
1386.0,17.0,13.0,0.54,0.62,0.47,0.46,0.35,0.23,0.18
1387.0,6.0,12.0,0.84,0.5,1.0,0.42,0.83,0.25,0.5
1388.0,14.0,17.0,0.76,0.71,0.86,0.59,0.71,0.29,0.36
1389.0,17.0,24.0,0.58,0.46,0.65,0.38,0.53,0.17,0.24
1390.0,14.0,18.0,0.56,0.44,0.57,0.33,0.43,0.11,0.14
1391.0,21.0,11.0,0.65,0.82,0.43,0.64,0.33,0.09,0.05
1392.0,18.0,20.0,0.48,0.5,0.56,0.45,0.5,0.15,0.17
1393.0,23.0,20.0,0.63,0.75,0.65,0.6,0.52,0.25,0.22
1394.0,35.0,16.0,0.77,0.88,0.4,0.81,0.37,0.38,0.17
1395.0,39.0,34.0,0.49,0.59,0.51,0.47,0.41,0.15,0.13
1396.0,35.0,25.0,0.56,0.64,0.46,0.48,0.34,0.16,0.11
1397.0,11.0,13.0,0.67,0.62,0.73,0.62,0.73,0.15,0.18
1398.0,12.0,15.0,0.8,0.73,0.92,0.73,0.92,0.33,0.42
1399.0,23.0,22.0,0.44,0.55,0.52,0.36,0.35,0.05,0.04
1400.0,39.0,22.0,0.64,0.73,0.41,0.55,0.31,0.14,0.08
1401.0,28.0,20.0,0.47,0.55,0.39,0.25,0.18,0.0,0.0
1402.0,20.0,17.0,0.5,0.65,0.55,0.53,0.45,0.12,0.1
