parcel_id,gt_mask_ct,pred_mask_ct,mean_iou,p_50,r_50,p_70,r_70,p_90,r_90
3377.0,24.0,33.0,0.47,0.39,0.54,0.24,0.33,0.15,0.21
3378.0,33.0,42.0,0.36,0.29,0.36,0.26,0.33,0.14,0.18
3379.0,31.0,56.0,0.37,0.21,0.39,0.16,0.29,0.09,0.16
3380.0,24.0,40.0,0.53,0.38,0.62,0.28,0.46,0.1,0.17
3381.0,41.0,52.0,0.36,0.31,0.39,0.27,0.34,0.13,0.17
3382.0,20.0,53.0,0.53,0.21,0.55,0.19,0.5,0.11,0.3
3383.0,18.0,36.0,0.33,0.17,0.33,0.17,0.33,0.08,0.17
3384.0,28.0,45.0,0.54,0.38,0.61,0.33,0.54,0.11,0.18
3385.0,31.0,55.0,0.62,0.4,0.71,0.31,0.55,0.18,0.32
3386.0,15.0,31.0,0.65,0.35,0.73,0.32,0.67,0.13,0.27
3387.0,16.0,30.0,0.44,0.23,0.44,0.2,0.38,0.13,0.25
3388.0,3.0,18.0,0.25,0.06,0.33,0.06,0.33,0.0,0.0
3389.0,3.0,11.0,0.48,0.09,0.33,0.09,0.33,0.09,0.33
3390.0,9.0,32.0,0.66,0.19,0.67,0.19,0.67,0.06,0.22
3391.0,11.0,24.0,0.49,0.25,0.55,0.25,0.55,0.04,0.09
3392.0,15.0,36.0,0.71,0.33,0.8,0.31,0.73,0.19,0.47
3393.0,12.0,37.0,0.69,0.24,0.75,0.22,0.67,0.16,0.5
3394.0,11.0,29.0,0.6,0.28,0.73,0.21,0.55,0.03,0.09
3395.0,2.0,14.0,0.86,0.14,1.0,0.14,1.0,0.07,0.5
3396.0,14.0,19.0,0.3,0.21,0.29,0.21,0.29,0.16,0.21
3397.0,10.0,22.0,0.49,0.27,0.6,0.18,0.4,0.14,0.3
3398.0,3.0,13.0,0.56,0.15,0.67,0.15,0.67,0.0,0.0
3399.0,6.0,31.0,0.69,0.13,0.67,0.13,0.67,0.03,0.17
3400.0,8.0,32.0,0.63,0.19,0.75,0.19,0.75,0.03,0.12
3401.0,21.0,42.0,0.26,0.12,0.24,0.12,0.24,0.02,0.05
3402.0,43.0,52.0,0.4,0.35,0.42,0.27,0.33,0.12,0.14
3403.0,36.0,35.0,0.39,0.43,0.42,0.31,0.31,0.03,0.03
3404.0,13.0,34.0,0.72,0.32,0.85,0.24,0.62,0.03,0.08
3405.0,20.0,41.0,0.52,0.27,0.55,0.22,0.45,0.15,0.3
3406.0,27.0,57.0,0.53,0.25,0.52,0.23,0.48,0.11,0.22
3407.0,23.0,24.0,0.36,0.42,0.43,0.25,0.26,0.08,0.09
3408.0,45.0,65.0,0.35,0.26,0.38,0.2,0.29,0.05,0.07
3409.0,44.0,56.0,0.36,0.3,0.39,0.25,0.32,0.09,0.11
3410.0,3.0,34.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
3411.0,11.0,30.0,0.57,0.23,0.64,0.2,0.55,0.1,0.27
3412.0,15.0,25.0,0.54,0.36,0.6,0.36,0.6,0.28,0.47
3413.0,19.0,26.0,0.31,0.23,0.32,0.19,0.26,0.15,0.21
3414.0,24.0,31.0,0.34,0.29,0.38,0.26,0.33,0.16,0.21
3415.0,33.0,38.0,0.34,0.34,0.39,0.29,0.33,0.08,0.09
3416.0,27.0,41.0,0.4,0.29,0.44,0.2,0.3,0.07,0.11
3417.0,18.0,31.0,0.54,0.32,0.56,0.32,0.56,0.19,0.33
3418.0,8.0,24.0,0.41,0.17,0.5,0.12,0.38,0.0,0.0
3419.0,16.0,30.0,0.62,0.37,0.69,0.3,0.56,0.13,0.25
3420.0,21.0,41.0,0.35,0.17,0.33,0.1,0.19,0.07,0.14
3421.0,28.0,41.0,0.51,0.34,0.5,0.32,0.46,0.22,0.32
3422.0,36.0,63.0,0.4,0.24,0.42,0.17,0.31,0.1,0.17
3423.0,18.0,27.0,0.29,0.19,0.28,0.15,0.22,0.11,0.17
3424.0,30.0,37.0,0.41,0.41,0.5,0.3,0.37,0.08,0.1
3425.0,15.0,20.0,0.35,0.25,0.33,0.25,0.33,0.25,0.33
3426.0,3.0,12.0,0.32,0.08,0.33,0.08,0.33,0.08,0.33
3427.0,1.0,12.0,0.79,0.08,1.0,0.08,1.0,0.0,0.0
3428.0,5.0,17.0,0.3,0.06,0.2,0.06,0.2,0.0,0.0
3429.0,13.0,39.0,0.36,0.15,0.46,0.08,0.23,0.0,0.0
3430.0,15.0,28.0,0.36,0.21,0.4,0.14,0.27,0.07,0.13
3431.0,21.0,28.0,0.31,0.25,0.33,0.21,0.29,0.07,0.1
3432.0,15.0,30.0,0.55,0.3,0.6,0.23,0.47,0.17,0.33
3433.0,12.0,36.0,0.46,0.19,0.58,0.14,0.42,0.06,0.17
3434.0,12.0,29.0,0.48,0.24,0.58,0.14,0.33,0.03,0.08
3435.0,18.0,32.0,0.81,0.5,0.89,0.5,0.89,0.41,0.72
3436.0,22.0,26.0,0.47,0.42,0.5,0.38,0.45,0.27,0.32
3437.0,22.0,24.0,0.24,0.25,0.27,0.17,0.18,0.08,0.09
3438.0,18.0,18.0,0.39,0.39,0.39,0.33,0.33,0.06,0.06
3439.0,19.0,25.0,0.59,0.52,0.68,0.44,0.58,0.12,0.16
3440.0,16.0,28.0,0.52,0.32,0.56,0.18,0.31,0.14,0.25
3441.0,12.0,24.0,0.37,0.21,0.42,0.17,0.33,0.04,0.08
3442.0,3.0,11.0,0.31,0.09,0.33,0.09,0.33,0.0,0.0
3443.0,7.0,15.0,0.29,0.13,0.29,0.13,0.29,0.0,0.0
3444.0,19.0,36.0,0.5,0.19,0.37,0.19,0.37,0.08,0.16
3445.0,15.0,30.0,0.61,0.37,0.73,0.27,0.53,0.2,0.4
3446.0,13.0,28.0,0.51,0.21,0.46,0.14,0.31,0.07,0.15
3447.0,12.0,40.0,0.48,0.12,0.42,0.05,0.17,0.03,0.08
3448.0,11.0,24.0,0.5,0.29,0.64,0.17,0.36,0.08,0.18
3449.0,15.0,36.0,0.48,0.22,0.53,0.19,0.47,0.06,0.13
3450.0,9.0,33.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
3451.0,7.0,32.0,0.55,0.12,0.57,0.09,0.43,0.06,0.29
3452.0,11.0,25.0,0.43,0.2,0.45,0.16,0.36,0.08,0.18
3453.0,19.0,37.0,0.53,0.32,0.63,0.27,0.53,0.11,0.21
3454.0,15.0,35.0,0.6,0.29,0.67,0.26,0.6,0.11,0.27
3455.0,13.0,33.0,0.61,0.27,0.69,0.24,0.62,0.09,0.23
3456.0,35.0,53.0,0.41,0.28,0.43,0.25,0.37,0.06,0.09
3457.0,23.0,69.0,0.46,0.16,0.48,0.13,0.39,0.06,0.17
3458.0,18.0,26.0,0.38,0.27,0.39,0.23,0.33,0.15,0.22
3459.0,17.0,38.0,0.39,0.18,0.41,0.18,0.41,0.11,0.24
3460.0,21.0,27.0,0.29,0.26,0.33,0.26,0.33,0.07,0.1
3461.0,21.0,35.0,0.6,0.37,0.62,0.37,0.62,0.2,0.33
3462.0,32.0,61.0,0.32,0.18,0.34,0.16,0.31,0.1,0.19
3463.0,42.0,50.0,0.23,0.2,0.24,0.16,0.19,0.02,0.02
3464.0,20.0,28.0,0.53,0.39,0.55,0.36,0.5,0.21,0.3
3465.0,16.0,21.0,0.42,0.29,0.38,0.19,0.25,0.1,0.12
3466.0,15.0,41.0,0.57,0.22,0.6,0.2,0.53,0.07,0.2
3467.0,8.0,39.0,0.55,0.13,0.62,0.13,0.62,0.05,0.25
3468.0,15.0,36.0,0.73,0.33,0.8,0.31,0.73,0.22,0.53
3469.0,18.0,31.0,0.33,0.19,0.33,0.13,0.22,0.1,0.17
3470.0,20.0,43.0,0.46,0.21,0.45,0.14,0.3,0.14,0.3
3471.0,18.0,38.0,0.68,0.37,0.78,0.34,0.72,0.18,0.39
3472.0,20.0,46.0,0.75,0.35,0.8,0.35,0.8,0.24,0.55
3473.0,16.0,37.0,0.6,0.3,0.69,0.24,0.56,0.14,0.31
3474.0,17.0,39.0,0.76,0.36,0.82,0.36,0.82,0.26,0.59
3475.0,23.0,49.0,0.72,0.39,0.83,0.31,0.65,0.14,0.3
3476.0,21.0,44.0,0.34,0.18,0.38,0.14,0.29,0.11,0.24
3477.0,16.0,36.0,0.62,0.31,0.69,0.28,0.62,0.17,0.38
3478.0,33.0,32.0,0.45,0.47,0.45,0.44,0.42,0.25,0.24
3479.0,38.0,42.0,0.53,0.52,0.58,0.5,0.55,0.24,0.26
3480.0,50.0,50.0,0.41,0.48,0.48,0.44,0.44,0.08,0.08
3481.0,51.0,48.0,0.25,0.27,0.25,0.21,0.2,0.06,0.06
3482.0,31.0,41.0,0.39,0.29,0.39,0.17,0.23,0.02,0.03
3483.0,75.0,68.0,0.31,0.32,0.29,0.29,0.27,0.06,0.05
3484.0,41.0,48.0,0.2,0.17,0.2,0.15,0.17,0.02,0.02
3485.0,24.0,34.0,0.32,0.21,0.29,0.18,0.25,0.12,0.17
3486.0,14.0,33.0,0.34,0.15,0.36,0.15,0.36,0.03,0.07
3487.0,19.0,21.0,0.31,0.24,0.26,0.14,0.16,0.1,0.11
3488.0,12.0,29.0,0.56,0.24,0.58,0.24,0.58,0.17,0.42
3489.0,10.0,29.0,0.73,0.28,0.8,0.24,0.7,0.14,0.4
3490.0,1.0,24.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
3491.0,20.0,32.0,0.37,0.25,0.4,0.22,0.35,0.09,0.15
3492.0,35.0,52.0,0.35,0.25,0.37,0.23,0.34,0.1,0.14
3493.0,31.0,41.0,0.27,0.22,0.29,0.17,0.23,0.12,0.16
3494.0,17.0,43.0,0.5,0.21,0.53,0.21,0.53,0.07,0.18
3495.0,12.0,45.0,0.29,0.09,0.33,0.07,0.25,0.04,0.17
3496.0,5.0,22.0,0.72,0.18,0.8,0.18,0.8,0.09,0.4
3497.0,12.0,28.0,0.42,0.18,0.42,0.18,0.42,0.07,0.17
3498.0,22.0,36.0,0.47,0.33,0.55,0.28,0.45,0.19,0.32
3499.0,29.0,75.0,0.46,0.19,0.48,0.15,0.38,0.05,0.14
3500.0,30.0,53.0,0.41,0.25,0.43,0.23,0.4,0.08,0.13
3501.0,14.0,23.0,0.42,0.22,0.36,0.22,0.36,0.09,0.14
3502.0,15.0,36.0,0.67,0.31,0.73,0.31,0.73,0.19,0.47
3503.0,24.0,39.0,0.23,0.15,0.25,0.08,0.12,0.05,0.08
3504.0,20.0,40.0,0.49,0.25,0.5,0.25,0.5,0.12,0.25
3505.0,23.0,28.0,0.3,0.21,0.26,0.11,0.13,0.11,0.13
3506.0,15.0,25.0,0.42,0.28,0.47,0.2,0.33,0.16,0.27
3507.0,13.0,30.0,0.27,0.13,0.31,0.1,0.23,0.0,0.0
3508.0,33.0,42.0,0.34,0.29,0.36,0.29,0.36,0.14,0.18
3509.0,17.0,20.0,0.36,0.3,0.35,0.25,0.29,0.25,0.29
3510.0,21.0,30.0,0.41,0.33,0.48,0.3,0.43,0.2,0.29
3511.0,30.0,65.0,0.42,0.22,0.47,0.17,0.37,0.12,0.27
3512.0,23.0,61.0,0.55,0.23,0.61,0.2,0.52,0.1,0.26
3513.0,16.0,35.0,0.47,0.26,0.56,0.17,0.38,0.11,0.25
3514.0,8.0,21.0,0.65,0.29,0.75,0.24,0.62,0.14,0.38
3515.0,26.0,31.0,0.41,0.39,0.46,0.29,0.35,0.13,0.15
3516.0,14.0,20.0,0.18,0.15,0.21,0.1,0.14,0.05,0.07
3517.0,4.0,8.0,0.43,0.25,0.5,0.25,0.5,0.0,0.0
3518.0,15.0,24.0,0.48,0.38,0.6,0.29,0.47,0.04,0.07
3519.0,39.0,50.0,0.33,0.28,0.36,0.2,0.26,0.1,0.13
3520.0,63.0,62.0,0.12,0.13,0.13,0.08,0.08,0.02,0.02
3521.0,50.0,55.0,0.21,0.18,0.2,0.16,0.18,0.13,0.14
3522.0,23.0,27.0,0.52,0.52,0.61,0.33,0.39,0.15,0.17
3523.0,49.0,34.0,0.33,0.32,0.22,0.26,0.18,0.21,0.14
3524.0,27.0,35.0,0.36,0.34,0.44,0.23,0.3,0.14,0.19
3525.0,15.0,28.0,0.81,0.46,0.87,0.46,0.87,0.29,0.53
3526.0,7.0,26.0,0.66,0.19,0.71,0.19,0.71,0.08,0.29
3527.0,17.0,25.0,0.46,0.32,0.47,0.28,0.41,0.2,0.29
3528.0,12.0,22.0,0.53,0.27,0.5,0.27,0.5,0.27,0.5
3529.0,11.0,29.0,0.55,0.17,0.45,0.17,0.45,0.07,0.18
3530.0,4.0,22.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
3531.0,14.0,24.0,0.53,0.33,0.57,0.33,0.57,0.12,0.21
3532.0,22.0,55.0,0.42,0.18,0.45,0.18,0.45,0.07,0.18
3533.0,19.0,46.0,0.49,0.24,0.58,0.2,0.47,0.11,0.26
3534.0,15.0,35.0,0.47,0.26,0.6,0.17,0.4,0.03,0.07
3535.0,12.0,44.0,0.73,0.23,0.83,0.18,0.67,0.11,0.42
3536.0,17.0,28.0,0.3,0.21,0.35,0.18,0.29,0.11,0.18
3537.0,14.0,29.0,0.5,0.28,0.57,0.17,0.36,0.07,0.14
3538.0,4.0,16.0,0.85,0.25,1.0,0.19,0.75,0.19,0.75
3539.0,10.0,29.0,0.49,0.17,0.5,0.17,0.5,0.07,0.2
3540.0,16.0,44.0,0.32,0.14,0.38,0.11,0.31,0.05,0.12
3541.0,19.0,34.0,0.53,0.32,0.58,0.29,0.53,0.15,0.26
3542.0,15.0,42.0,0.37,0.14,0.4,0.14,0.4,0.07,0.2
3543.0,25.0,57.0,0.53,0.23,0.52,0.21,0.48,0.16,0.36
3544.0,20.0,43.0,0.42,0.21,0.45,0.19,0.4,0.05,0.1
3545.0,28.0,60.0,0.5,0.25,0.54,0.18,0.39,0.08,0.18
3546.0,29.0,33.0,0.44,0.42,0.48,0.39,0.45,0.21,0.24
3547.0,34.0,47.0,0.46,0.38,0.53,0.28,0.38,0.15,0.21
3548.0,38.0,57.0,0.27,0.19,0.29,0.11,0.16,0.02,0.03
3549.0,23.0,34.0,0.49,0.32,0.48,0.32,0.48,0.21,0.3
3550.0,13.0,25.0,0.71,0.4,0.77,0.4,0.77,0.32,0.62
3551.0,9.0,43.0,0.49,0.12,0.56,0.09,0.44,0.05,0.22
3552.0,19.0,35.0,0.57,0.34,0.63,0.26,0.47,0.11,0.21
3553.0,17.0,40.0,0.53,0.25,0.59,0.17,0.41,0.1,0.24
3554.0,19.0,33.0,0.44,0.24,0.42,0.18,0.32,0.18,0.32
3555.0,30.0,35.0,0.33,0.31,0.37,0.26,0.3,0.09,0.1
3556.0,15.0,35.0,0.34,0.14,0.33,0.14,0.33,0.06,0.13
3557.0,20.0,23.0,0.17,0.13,0.15,0.13,0.15,0.09,0.1
3558.0,29.0,24.0,0.25,0.21,0.17,0.21,0.17,0.08,0.07
3559.0,23.0,31.0,0.3,0.23,0.3,0.13,0.17,0.06,0.09
3560.0,31.0,29.0,0.32,0.34,0.32,0.28,0.26,0.14,0.13
3561.0,21.0,42.0,0.56,0.33,0.67,0.26,0.52,0.19,0.38
3562.0,17.0,36.0,0.53,0.31,0.65,0.28,0.59,0.17,0.35
3563.0,13.0,31.0,0.68,0.29,0.69,0.23,0.54,0.13,0.31
3564.0,22.0,46.0,0.47,0.24,0.5,0.22,0.45,0.11,0.23
3565.0,27.0,30.0,0.33,0.3,0.33,0.2,0.22,0.13,0.15
3566.0,22.0,27.0,0.42,0.41,0.5,0.33,0.41,0.07,0.09
3567.0,13.0,29.0,0.79,0.38,0.85,0.34,0.77,0.28,0.62
3568.0,8.0,35.0,0.65,0.17,0.75,0.14,0.62,0.11,0.5
3569.0,12.0,33.0,0.73,0.3,0.83,0.27,0.75,0.15,0.42
3570.0,17.0,53.0,0.13,0.02,0.06,0.0,0.0,0.0,0.0
3571.0,35.0,76.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3572.0,24.0,102.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
3573.0,54.0,85.0,0.18,0.06,0.09,0.01,0.02,0.0,0.0
3574.0,7.0,80.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
3575.0,7.0,88.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
3576.0,8.0,96.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
3577.0,16.0,99.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3578.0,15.0,99.0,0.13,0.01,0.07,0.0,0.0,0.0,0.0
3579.0,3.0,33.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
3580.0,20.0,104.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
3581.0,9.0,75.0,0.22,0.01,0.11,0.0,0.0,0.0,0.0
3582.0,15.0,91.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3583.0,6.0,67.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
3584.0,11.0,89.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
3585.0,13.0,122.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
3586.0,23.0,77.0,0.18,0.01,0.04,0.0,0.0,0.0,0.0
3587.0,14.0,44.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3588.0,28.0,52.0,0.27,0.06,0.11,0.0,0.0,0.0,0.0
3589.0,19.0,90.0,0.17,0.01,0.05,0.0,0.0,0.0,0.0
3590.0,5.0,64.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
3591.0,23.0,103.0,0.18,0.01,0.04,0.0,0.0,0.0,0.0
3592.0,26.0,82.0,0.19,0.02,0.08,0.0,0.0,0.0,0.0
3593.0,25.0,95.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
3594.0,14.0,90.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
3595.0,19.0,64.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
3596.0,12.0,64.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
3597.0,16.0,68.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
3598.0,12.0,54.0,0.15,0.02,0.08,0.0,0.0,0.0,0.0
3599.0,16.0,49.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,12.0,68.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
3601.0,7.0,59.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3602.0,4.0,78.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
3603.0,6.0,31.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3604.0,8.0,44.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
3605.0,8.0,35.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
3606.0,17.0,63.0,0.15,0.02,0.06,0.0,0.0,0.0,0.0
3607.0,6.0,79.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
3608.0,1.0,47.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
3609.0,5.0,78.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
3610.0,50.0,147.0,0.39,0.14,0.42,0.13,0.38,0.01,0.04
3611.0,29.0,163.0,0.19,0.03,0.17,0.01,0.07,0.0,0.0
3612.0,24.0,119.0,0.34,0.08,0.42,0.08,0.38,0.0,0.0
3613.0,18.0,81.0,0.12,0.02,0.11,0.02,0.11,0.0,0.0
3614.0,36.0,83.0,0.29,0.12,0.28,0.1,0.22,0.02,0.06
3615.0,46.0,98.0,0.3,0.14,0.3,0.1,0.22,0.0,0.0
3616.0,15.0,86.0,0.14,0.02,0.13,0.0,0.0,0.0,0.0
3617.0,17.0,39.0,0.37,0.18,0.41,0.13,0.29,0.03,0.06
3618.0,10.0,138.0,0.76,0.07,0.9,0.06,0.8,0.01,0.2
3619.0,23.0,114.0,0.57,0.12,0.61,0.12,0.61,0.03,0.13
3620.0,20.0,82.0,0.4,0.11,0.45,0.11,0.45,0.02,0.1
3621.0,18.0,121.0,0.44,0.07,0.44,0.04,0.28,0.0,0.0
3622.0,22.0,72.0,0.48,0.17,0.55,0.12,0.41,0.03,0.09
3623.0,33.0,98.0,0.2,0.06,0.18,0.04,0.12,0.0,0.0
3624.0,36.0,76.0,0.37,0.2,0.42,0.18,0.39,0.0,0.0
3625.0,25.0,81.0,0.41,0.15,0.48,0.12,0.4,0.02,0.08
3626.0,26.0,42.0,0.25,0.17,0.27,0.12,0.19,0.02,0.04
3627.0,23.0,71.0,0.42,0.14,0.43,0.11,0.35,0.03,0.09
3628.0,58.0,115.0,0.42,0.21,0.41,0.21,0.41,0.05,0.1
3629.0,25.0,94.0,0.46,0.12,0.44,0.11,0.4,0.02,0.08
3630.0,29.0,96.0,0.36,0.14,0.45,0.07,0.24,0.02,0.07
3631.0,26.0,49.0,0.34,0.2,0.38,0.14,0.27,0.02,0.04
3632.0,10.0,48.0,0.39,0.1,0.5,0.08,0.4,0.04,0.2
3633.0,27.0,73.0,0.3,0.12,0.33,0.11,0.3,0.0,0.0
3634.0,42.0,85.0,0.41,0.25,0.5,0.14,0.29,0.02,0.05
3635.0,52.0,61.0,0.16,0.15,0.17,0.1,0.12,0.02,0.02
3636.0,66.0,70.0,0.17,0.17,0.18,0.14,0.15,0.0,0.0
3637.0,38.0,87.0,0.46,0.23,0.53,0.18,0.42,0.02,0.05
3638.0,24.0,48.0,0.41,0.19,0.38,0.17,0.33,0.0,0.0
3639.0,12.0,42.0,0.58,0.19,0.67,0.17,0.58,0.0,0.0
3640.0,11.0,44.0,0.62,0.18,0.73,0.16,0.64,0.02,0.09
3641.0,6.0,33.0,0.51,0.12,0.67,0.06,0.33,0.0,0.0
3642.0,8.0,52.0,0.76,0.13,0.88,0.13,0.88,0.0,0.0
3643.0,12.0,41.0,0.38,0.1,0.33,0.1,0.33,0.02,0.08
3644.0,6.0,33.0,0.72,0.15,0.83,0.15,0.83,0.06,0.33
3645.0,16.0,30.0,0.4,0.27,0.5,0.23,0.44,0.0,0.0
3646.0,37.0,77.0,0.49,0.26,0.54,0.21,0.43,0.04,0.08
3647.0,15.0,46.0,0.61,0.24,0.73,0.17,0.53,0.04,0.13
3648.0,11.0,28.0,0.47,0.18,0.45,0.11,0.27,0.0,0.0
3649.0,14.0,33.0,0.45,0.21,0.5,0.18,0.43,0.03,0.07
3650.0,29.0,62.0,0.25,0.11,0.24,0.05,0.1,0.0,0.0
3651.0,36.0,104.0,0.4,0.14,0.42,0.13,0.39,0.05,0.14
3652.0,57.0,87.0,0.41,0.31,0.47,0.23,0.35,0.07,0.11
3653.0,5.0,46.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
3654.0,23.0,57.0,0.31,0.14,0.35,0.12,0.3,0.02,0.04
3655.0,21.0,84.0,0.4,0.12,0.48,0.1,0.38,0.0,0.0
3656.0,52.0,96.0,0.46,0.28,0.52,0.25,0.46,0.02,0.04
3657.0,47.0,132.0,0.54,0.21,0.6,0.17,0.49,0.05,0.13
3658.0,52.0,85.0,0.34,0.25,0.4,0.2,0.33,0.0,0.0
3659.0,29.0,96.0,0.22,0.08,0.28,0.03,0.1,0.0,0.0
3660.0,31.0,157.0,0.29,0.06,0.32,0.03,0.13,0.01,0.03
3661.0,4.0,32.0,0.23,0.03,0.25,0.0,0.0,0.0,0.0
3662.0,8.0,96.0,0.35,0.03,0.38,0.03,0.38,0.01,0.12
3663.0,21.0,109.0,0.54,0.11,0.57,0.09,0.48,0.05,0.24
3664.0,20.0,59.0,0.46,0.17,0.5,0.14,0.4,0.05,0.15
3665.0,46.0,70.0,0.2,0.16,0.24,0.1,0.15,0.0,0.0
3666.0,14.0,90.0,0.41,0.08,0.5,0.07,0.43,0.0,0.0
3667.0,31.0,102.0,0.4,0.14,0.45,0.1,0.32,0.02,0.06
3668.0,94.0,124.0,0.38,0.29,0.38,0.23,0.31,0.02,0.03
3669.0,52.0,111.0,0.47,0.27,0.58,0.2,0.42,0.04,0.08
3670.0,31.0,81.0,0.35,0.12,0.32,0.1,0.26,0.05,0.13
3671.0,19.0,117.0,0.33,0.06,0.37,0.05,0.32,0.01,0.05
3672.0,20.0,52.0,0.54,0.25,0.65,0.17,0.45,0.0,0.0
3673.0,28.0,50.0,0.33,0.2,0.36,0.18,0.32,0.02,0.04
3674.0,55.0,98.0,0.6,0.38,0.67,0.35,0.62,0.05,0.09
3675.0,48.0,68.0,0.39,0.29,0.42,0.26,0.38,0.03,0.04
3676.0,34.0,87.0,0.56,0.25,0.65,0.18,0.47,0.01,0.03
3677.0,33.0,84.0,0.48,0.24,0.61,0.15,0.39,0.04,0.09
3678.0,25.0,46.0,0.43,0.28,0.52,0.24,0.44,0.04,0.08
3679.0,22.0,36.0,0.34,0.22,0.36,0.11,0.18,0.0,0.0
3680.0,5.0,18.0,0.43,0.17,0.6,0.11,0.4,0.0,0.0
3681.0,6.0,13.0,0.4,0.23,0.5,0.15,0.33,0.0,0.0
3682.0,18.0,47.0,0.44,0.17,0.44,0.17,0.44,0.06,0.17
3683.0,9.0,35.0,0.41,0.11,0.44,0.09,0.33,0.03,0.11
3684.0,11.0,84.0,0.5,0.07,0.55,0.06,0.45,0.01,0.09
3685.0,23.0,82.0,0.47,0.15,0.52,0.07,0.26,0.0,0.0
3686.0,34.0,95.0,0.58,0.22,0.62,0.2,0.56,0.04,0.12
3687.0,49.0,109.0,0.48,0.25,0.55,0.2,0.45,0.04,0.08
3688.0,32.0,69.0,0.32,0.16,0.34,0.14,0.31,0.03,0.06
3689.0,16.0,33.0,0.21,0.09,0.19,0.06,0.12,0.0,0.0
3690.0,41.0,95.0,0.56,0.29,0.68,0.24,0.56,0.01,0.02
3691.0,42.0,97.0,0.48,0.25,0.57,0.16,0.38,0.01,0.02
3692.0,37.0,101.0,0.41,0.15,0.41,0.1,0.27,0.01,0.03
3693.0,38.0,91.0,0.33,0.15,0.37,0.14,0.34,0.02,0.05
3694.0,43.0,70.0,0.48,0.3,0.49,0.29,0.47,0.1,0.16
3695.0,41.0,64.0,0.52,0.36,0.56,0.31,0.49,0.17,0.27
3696.0,50.0,67.0,0.59,0.52,0.7,0.46,0.62,0.13,0.18
3697.0,38.0,78.0,0.26,0.13,0.26,0.09,0.18,0.0,0.0
3698.0,45.0,102.0,0.24,0.12,0.27,0.09,0.2,0.0,0.0
3699.0,55.0,146.0,0.29,0.12,0.31,0.08,0.22,0.0,0.0
3700.0,79.0,111.0,0.41,0.35,0.49,0.25,0.35,0.05,0.06
3701.0,45.0,122.0,0.37,0.14,0.38,0.1,0.27,0.02,0.07
3702.0,56.0,131.0,0.25,0.1,0.23,0.03,0.07,0.0,0.0
3703.0,27.0,90.0,0.33,0.11,0.37,0.07,0.22,0.0,0.0
3704.0,32.0,43.0,0.17,0.14,0.19,0.09,0.12,0.02,0.03
3705.0,17.0,51.0,0.26,0.1,0.29,0.08,0.24,0.0,0.0
3706.0,9.0,107.0,0.34,0.03,0.33,0.03,0.33,0.01,0.11
3707.0,16.0,105.0,0.21,0.03,0.19,0.03,0.19,0.0,0.0
3708.0,74.0,108.0,0.3,0.19,0.28,0.12,0.18,0.02,0.03
3709.0,26.0,123.0,0.36,0.07,0.35,0.05,0.23,0.02,0.08
3710.0,16.0,62.0,0.64,0.18,0.69,0.16,0.62,0.1,0.38
3711.0,37.0,65.0,0.35,0.22,0.38,0.18,0.32,0.09,0.16
3712.0,28.0,75.0,0.48,0.2,0.54,0.11,0.29,0.03,0.07
3713.0,21.0,59.0,0.41,0.15,0.43,0.1,0.29,0.0,0.0
3714.0,30.0,111.0,0.45,0.14,0.53,0.11,0.4,0.03,0.1
3715.0,15.0,57.0,0.45,0.12,0.47,0.09,0.33,0.0,0.0
3716.0,65.0,112.0,0.42,0.29,0.49,0.21,0.37,0.04,0.06
